Part_ID,On_Hand_Qty,On_Order_Qty,Allocated_Qty,Available_Qty,Avg_Weekly_Demand,Demand_SD,Demand_CV,Nonzero_Demand_Weeks,XYZ_Class,Lead_Time_Weeks,Safety_Stock_Qty,Reorder_Point_Qty,Suggested_Replenishment_Qty,Planner_Exception_Flag,Manual_Location,UDC_Type,Unit_Cost_EUR,ABC_Class,Movement_Class,Movement_Lines_36M,Criticality,Supplier_ID,Supplier_Region,Part_Category,Unit_Volume_cm3,Stock_Qty,Max_Stock_Qty,Stock_Managed,Estimated_Inventory_Value_EUR,Below_Reorder_Point,Stock_Coverage_Weeks,Total_Occupied_Volume_cm3,Part_Name,Equipment_Family,Equipment_Model,Demand_Profile,Storage_Type,Lifecycle_Status,Dim_X_mm,Dim_Y_mm,Dim_Z_mm,Max_Dimension_mm,Fits_Tray_Footprint,Fits_Height,Dimensionally_Feasible,Movement_Priority_For_Automation,Manual_Only_UDC,Compact_Item,Automation_Candidate,Automation_Exclusion_Reason
WB-BLT-0948,2,4,0,6,0.0576923076923077,0.305653918047628,5.29800124615888,6,Z,1.4,2,4,0,False,R-F90,B,65.0,A,D,3,High,SUP-005,Eastern Europe,Belts & pulleys,125,2,7,1,390.0,False,104.0,250,EM 9000 Transmission Pulley,Wheel Balancer,EM 9000,regular,Bin,Active,58,98,22,98,True,True,True,False,False,True,True,Candidate
WB-CON-0189,6,11,0,17,0.826923076923077,1.09050720095513,1.31875289417829,72,Y,1.3,7,11,0,False,R-N18,B,20.98,B,C,3,High,SUP-018,EU,Consumables & service kits,84,6,20,1,356.66,False,20.55813953488372,504,ET Series O-Ring Kit,Wheel Balancer,ET Series,frequent,Bin,Active,46,34,54,54,True,True,True,False,False,True,True,Candidate
VL-CAB-0747,3,0,0,3,0.333333333333333,0.805892279148645,2.41767683744594,26,Y,1.4,2,3,0,False,R-Z95,B,13.8,C,D,3,High,SUP-007,Eastern Europe,"Cables, connectors & harnesses",264,3,6,1,41.400000000000006,False,9.000000000000009,792,Two-Post Lift Sensor Harness,Vehicle Lift,Two-Post Lift,intermittent,Bin,Active,85,28,111,111,True,True,True,False,False,True,True,Candidate
TC-BLT-0426,3,0,0,3,0.0448717948717949,0.365318221297873,8.14137750320974,3,Z,1.0,2,3,0,False,R-Z94,B,50.0,B,D,3,Low,SUP-017,EU,Belts & pulleys,356,3,4,1,150.0,False,66.85714285714282,1068,Artiglio Master Pulley Wheel,Tyre Changer,Artiglio Master,regular,Bin,Active,70,124,41,124,True,True,True,False,False,True,True,Candidate
WA-BLT-0216,5,0,0,5,0.0641025641025641,0.477621623483684,7.45089732634546,4,Z,1.0,2,3,0,False,R-H72,B,13.95,C,D,3,Medium,SUP-017,EU,Belts & pulleys,289,5,5,1,69.75,False,78.0,1445,Exact Precision Belt Tensioner,Wheel Aligner,Exact Precision,regular,Bin,Active,132,43,51,132,True,True,True,False,False,True,True,Candidate
TC-CMP-0380,4,0,0,4,0.301282051282051,0.860756395007747,2.85697867279167,26,Z,1.1,2,3,0,False,R-B97,B,530.0,A,D,3,Medium,SUP-016,EU,"Clamps, jaws & tooling",391,4,5,1,2120.0,False,13.276595744680863,1564,Artiglio Master Wheel Clamp,Tyre Changer,Artiglio Master,regular,Small Rack,Active,81,53,91,91,True,True,True,False,False,True,True,Candidate
WB-SNS-0434,4,0,1,3,0.0576923076923077,0.305653918047628,5.29800124615888,6,Z,2.7,2,4,3,True,R-I76,B,140.0,A,D,3,High,SUP-013,North America,"Sensors, encoders & switches",443,4,6,1,420.0,True,51.99999999999999,1772,EM 9000 Speed Sensor,Wheel Balancer,EM 9000,intermittent,Electronics Cage,Active,91,84,58,91,True,True,True,False,False,True,True,Candidate
VL-SNS-0794,2,0,0,2,0.0256410256410256,0.252694331445618,9.85507892637909,2,Z,1.0,1,2,0,False,R-H32,B,60.0,B,D,3,High,SUP-006,EU,"Sensors, encoders & switches",914,2,3,1,120.0,False,78.00000000000013,1828,Alignment Lift Limit Switch,Vehicle Lift,Alignment Lift,intermittent,Electronics Cage,Active,125,124,59,125,True,True,True,False,False,True,True,Candidate
WA-CAB-0124,7,0,0,7,0.256410256410256,0.680339525026646,2.65332414760392,23,Z,1.4,2,3,0,False,R-S07,B,65.0,B,D,3,Low,SUP-005,Eastern Europe,"Cables, connectors & harnesses",325,7,6,1,455.0,False,27.300000000000043,2275,Exact Precision Sensor Harness,Wheel Aligner,Exact Precision,intermittent,Bin,Active,118,81,34,118,True,True,True,False,False,True,True,Candidate
VL-BLT-0871,3,3,0,6,0.0512820512820513,0.296100937342522,5.77396827817917,5,Z,1.0,3,5,0,False,R-A74,D,180.0,A,D,3,Critical,SUP-017,EU,Belts & pulleys,986,3,9,1,1080.0,False,116.99999999999996,2958,Scissor Lift Motor Belt,Vehicle Lift,Scissor Lift,regular,Bin,Active,111,240,37,240,True,True,True,False,False,True,True,Candidate
AD-PNE-0379,2,3,0,5,0.166666666666667,0.530773426338892,3.18464055803335,16,Z,1.4,2,3,0,False,R-M82,D,80.0,B,D,3,Critical,SUP-005,Eastern Europe,Pneumatic valves & cylinders,1734,2,6,1,400.0,False,29.999999999999943,3468,Diagnostic Console Pressure Switch,ADAS & Diagnosis,Diagnostic Console,intermittent,Small Rack,Active,296,189,31,296,True,True,True,False,False,True,True,Candidate
VL-CON-0584,7,4,0,11,0.0833333333333333,0.567488335345043,6.80986002414052,5,Z,2.7,3,8,0,False,R-G66,B,13.61,C,D,3,Medium,SUP-013,North America,Consumables & service kits,513,7,12,1,149.70999999999998,False,132.00000000000006,3591,Two-Post Lift Service Seal Pack,Vehicle Lift,Two-Post Lift,frequent,Bin,Active,37,132,105,132,True,True,True,False,False,True,True,Candidate
WB-CON-0935,13,0,0,13,0.711538461538462,1.06564907002571,1.49766896327937,60,Y,1.4,5,8,0,False,R-Q15,B,9.56,C,C,3,Medium,SUP-007,Eastern Europe,Consumables & service kits,355,13,11,1,124.28,False,18.27027027027026,4615,Eyelight Rubber Pad,Wheel Balancer,Eyelight,frequent,Bin,Active,49,117,62,117,True,True,True,False,False,True,True,Candidate
TE-CMP-0391,2,2,0,4,0.17948717948718,0.606280883346979,3.37785063579031,17,Z,1.6,2,4,0,False,R-A41,E,33.64,C,D,3,Medium,SUP-014,Eastern Europe,"Clamps, jaws & tooling",2557,2,6,1,134.56,False,22.285714285714224,5114,Test Lane Jaw Cover,Technical Control,Test Lane,regular,Small Rack,Active,370,216,32,370,True,True,True,False,False,True,True,Candidate
TC-CAB-0291,7,0,0,7,0.0769230769230769,0.47571286458171,6.18426723956223,6,Z,1.0,2,3,0,False,R-Q71,B,75.0,B,D,3,Low,SUP-009,Italy,"Cables, connectors & harnesses",822,7,6,1,525.0,False,91.00000000000004,5754,HD1200 Truck Signal Cable,Tyre Changer,HD1200 Truck,intermittent,Bin,Active,75,113,97,113,True,True,True,False,False,True,True,Candidate
WA-CMP-0842,8,0,0,8,0.224358974358974,0.53969785990261,2.40551046128021,26,Y,1.4,4,6,0,False,R-I95,D,85.0,A,D,3,High,SUP-015,EU,"Clamps, jaws & tooling",726,8,9,1,680.0,False,35.657142857142915,5808,Exact Precision Cone Adaptor,Wheel Aligner,Exact Precision,regular,Small Rack,Active,121,207,29,207,True,True,True,False,False,True,True,Candidate
VL-HYD-0709,5,0,0,5,0.0641025641025641,0.334654124374891,5.2206043402483,6,Z,1.4,2,3,0,False,R-H21,E,23.13,C,D,3,High,SUP-015,EU,"Hydraulic pumps, hoses & seals",1506,5,5,1,115.65,False,78.0,7530,Scissor Lift Pump Assembly,Vehicle Lift,Scissor Lift,intermittent,Small Rack,Active,188,267,30,267,True,True,True,False,False,True,True,Candidate
WB-BRG-0519,7,0,0,7,0.16025641025641,0.616930956264437,3.84964916709009,14,Z,1.0,2,4,0,False,R-A77,E,60.0,A,D,3,Medium,SUP-003,EU,Bearings & shafts,1096,7,6,1,420.0,False,43.68000000000007,7672,Eyelight Hub Shaft,Wheel Balancer,Eyelight,regular,Bin,Active,175,232,27,232,True,True,True,False,False,True,True,Candidate
WB-CMP-0351,6,0,0,6,0.0448717948717949,0.236723568690428,5.27555381652954,6,Z,1.0,2,3,0,False,R-N87,E,115.0,A,D,3,Medium,SUP-002,Italy,"Clamps, jaws & tooling",1509,6,5,1,690.0,False,133.71428571428564,9054,Mobile Balancer Turntable Clamp,Wheel Balancer,Mobile Balancer,regular,Small Rack,Active,175,176,49,176,True,True,True,False,False,True,True,Candidate
TC-CON-0509,13,0,0,13,0.544871794871795,1.18235930742076,2.16997708185457,43,Y,1.1,6,9,0,False,R-Y25,B,9.44,B,C,3,Medium,SUP-010,EU,Consumables & service kits,711,13,13,1,122.72,False,23.85882352941176,9243,Basic Line TC Filter Kit,Tyre Changer,Basic Line TC,frequent,Bin,Active,98,98,74,98,True,True,True,False,False,True,True,Candidate
TC-BLT-0534,7,0,0,7,0.0961538461538462,0.436686144824731,4.5415359061772,9,Z,1.0,2,3,0,False,R-H11,B,55.0,B,D,3,Medium,SUP-003,EU,Belts & pulleys,1327,7,6,1,385.0,False,72.79999999999997,9289,HD1200 Truck Drive Belt,Tyre Changer,HD1200 Truck,regular,Bin,Active,90,146,101,146,True,True,True,False,False,True,True,Candidate
TC-BLT-0725,5,0,0,5,0.416666666666667,1.3863776580545,3.32730637933081,20,Z,1.0,1,3,0,False,R-C64,D,75.0,A,C,3,Low,SUP-019,EU,Belts & pulleys,2185,5,5,1,375.0,False,11.99999999999999,10925,HD1200 Truck Drive Belt,Tyre Changer,HD1200 Truck,regular,Bin,Active,230,161,59,230,True,True,True,False,False,True,True,Candidate
WB-CAB-0081,7,0,0,7,0.0897435897435897,0.430630368732597,4.79845268016323,8,Z,1.4,2,3,0,False,R-I06,E,90.0,B,D,3,Medium,SUP-005,Eastern Europe,"Cables, connectors & harnesses",1970,7,6,1,630.0,False,78.00000000000004,13790,EM 9000 Sensor Harness,Wheel Balancer,EM 9000,intermittent,Bin,Active,171,128,90,171,True,True,True,False,False,True,True,Candidate
TC-CON-0345,6,5,1,10,0.66025641025641,1.01280061962853,1.53395045302962,55,Y,1.0,5,8,0,False,R-B61,D,3.4,C,C,3,Low,SUP-004,EU,Consumables & service kits,2614,6,15,1,34.0,False,15.14563106796117,15684,HD1200 Truck Lubrication Kit,Tyre Changer,HD1200 Truck,frequent,Bin,Active,203,103,125,203,True,True,True,False,False,True,True,Candidate
TC-BRG-0110,6,0,0,6,0.0384615384615385,0.251052375581988,6.5273617651317,4,Z,1.0,2,3,0,False,R-Y84,E,26.49,C,D,3,High,SUP-009,Italy,Bearings & shafts,2673,6,6,1,158.94,False,155.99999999999986,16038,Artiglio Master Main Shaft,Tyre Changer,Artiglio Master,regular,Bin,Active,204,364,36,364,True,True,True,False,False,True,True,Candidate
TC-CMP-0800,8,0,0,8,0.185897435897436,0.689127425638812,3.70703028964327,14,Z,1.0,3,5,0,False,R-F15,E,380.0,A,C,3,High,SUP-006,EU,"Clamps, jaws & tooling",2468,8,8,1,3040.0,False,43.03448275862067,19744,Artiglio Master Jaw Cover,Tyre Changer,Artiglio Master,regular,Small Rack,Active,372,214,31,372,True,True,True,False,False,True,True,Candidate
VL-BLT-0622,13,0,0,13,0.25,0.750268769046434,3.00107507618574,21,Z,1.0,4,6,0,False,R-A77,B,70.0,A,D,3,High,SUP-019,EU,Belts & pulleys,1530,13,11,1,910.0,False,52.0,19890,Scissor Lift Timing Belt,Vehicle Lift,Scissor Lift,regular,Bin,Active,133,125,92,133,True,True,True,False,False,True,True,Candidate
VL-CON-0423,13,0,0,13,0.198717948717949,0.676040386223188,3.40200968551024,17,Z,1.0,5,7,0,False,R-N46,D,2.9,C,D,3,Medium,SUP-006,EU,Consumables & service kits,1541,13,11,1,37.7,False,65.41935483870958,20033,Scissor Lift Protective Cover,Vehicle Lift,Scissor Lift,frequent,Bin,Active,83,204,91,204,True,True,True,False,False,True,True,Candidate
AD-CON-0088,15,0,0,15,0.314102564102564,1.26391346773775,4.02388777483855,16,Z,1.0,5,8,0,False,R-Y93,E,40.89,A,C,3,Medium,SUP-003,EU,Consumables & service kits,2074,15,14,1,613.35,False,47.75510204081635,31110,Diagnostic Console O-Ring Kit,ADAS & Diagnosis,Diagnostic Console,frequent,Bin,Active,360,120,48,360,True,True,True,False,False,True,True,Candidate
VL-CON-0497,7,0,0,7,0.173076923076923,1.10811354686889,6.40243382635357,10,Z,1.0,2,4,0,False,R-F59,B,6.89,C,D,2,Low,SUP-003,EU,Consumables & service kits,49,7,6,1,48.23,False,40.444444444444464,343,Two-Post Lift Grease Cartridge,Vehicle Lift,Two-Post Lift,frequent,Bin,Active,61,38,21,61,True,True,True,False,False,True,True,Candidate
WB-PNE-0790,3,0,0,3,0.314102564102564,0.90734982533848,2.88870556638373,30,Z,1.1,1,2,0,False,R-B37,B,130.0,A,D,2,High,SUP-008,EU,Pneumatic valves & cylinders,161,3,4,1,390.0,False,9.55102040816327,483,Mobile Balancer Air Regulator,Wheel Balancer,Mobile Balancer,intermittent,Small Rack,Active,124,20,65,124,True,True,True,False,False,True,True,Candidate
AD-BLT-0432,5,0,0,5,0.0320512820512821,0.210065175596398,6.55403347860763,4,Z,1.0,1,3,0,False,R-B35,B,18.2,C,D,2,High,SUP-003,EU,Belts & pulleys,114,5,5,1,91.0,False,155.99999999999977,570,Camera Calibration Pulley Wheel,ADAS & Diagnosis,Camera Calibration,regular,Bin,Active,51,34,66,66,True,True,True,False,False,True,True,Candidate
WA-CAB-0547,3,0,0,3,0.0448717948717949,0.286084776921868,6.37560359997306,5,Z,1.0,2,3,0,False,R-F18,B,15.83,C,D,2,Low,SUP-006,EU,"Cables, connectors & harnesses",211,3,5,1,47.49,False,66.85714285714282,633,3D Aligner Sensor Harness,Wheel Aligner,3D Aligner,intermittent,Bin,Active,93,36,63,93,True,True,True,False,False,True,True,Candidate
WA-CAB-0778,2,0,1,1,0.0897435897435897,0.415378488451582,4.62850315703191,8,Z,1.1,1,2,3,True,R-Y26,B,10.47,C,D,2,Medium,SUP-010,EU,"Cables, connectors & harnesses",368,2,4,1,10.47,True,11.142857142857148,736,Exact Precision Sensor Harness,Wheel Aligner,Exact Precision,intermittent,Bin,Active,149,103,24,149,True,True,True,False,False,True,True,Candidate
AD-BLT-0184,3,3,0,6,0.211538461538462,0.57931678764442,2.73858845068271,22,Z,1.0,3,4,0,False,R-M37,B,85.0,A,D,2,High,SUP-011,EU,Belts & pulleys,250,3,7,1,510.0,False,28.3636363636363,750,Diagnostic Console Timing Belt,ADAS & Diagnosis,Diagnostic Console,regular,Bin,Active,93,128,21,128,True,True,True,False,False,True,True,Candidate
TE-BRG-0890,6,0,1,5,0.0384615384615385,0.22388405365034,5.82098539490883,5,Z,1.0,2,3,0,False,R-F05,B,110.0,B,D,2,Low,SUP-003,EU,Bearings & shafts,165,6,5,1,550.0,False,129.9999999999999,990,Test Lane Support Bushing,Technical Control,Test Lane,regular,Bin,Active,63,32,82,82,True,True,True,False,False,True,True,Candidate
WB-CAB-0142,4,0,0,4,0.378205128205128,1.0432143176211,2.75832938218461,26,Z,1.0,2,3,0,False,R-G95,B,80.0,A,D,2,High,SUP-011,EU,"Cables, connectors & harnesses",334,4,5,1,320.0,False,10.576271186440684,1336,Mobile Balancer Ribbon Cable,Wheel Balancer,Mobile Balancer,intermittent,Bin,New,29,137,84,137,True,True,True,False,False,True,True,Candidate
WB-BRG-0445,2,0,0,2,0.0256410256410256,0.15857095486057,6.18426723956222,4,Z,1.0,1,2,0,False,R-S79,B,22.4,C,D,2,High,SUP-006,EU,Bearings & shafts,716,2,4,1,44.8,False,78.00000000000013,1432,EM 9000 Support Bushing,Wheel Balancer,EM 9000,regular,Bin,Active,101,139,51,139,True,True,True,False,False,True,True,Candidate
VL-CMP-0757,3,0,0,3,0.121794871794872,0.593980000944408,4.87688842880672,9,Z,1.1,1,2,0,False,R-F61,D,105.0,B,D,2,Medium,SUP-016,EU,"Clamps, jaws & tooling",626,3,3,1,315.0,False,24.63157894736838,1878,Two-Post Lift Jaw Cover,Vehicle Lift,Two-Post Lift,regular,Small Rack,New,186,187,18,187,True,True,True,False,False,True,True,Candidate
AD-CAB-0317,3,0,0,3,0.17948717948718,0.606280883346979,3.37785063579031,15,Z,1.0,2,3,0,False,R-H43,B,100.0,A,D,2,Medium,SUP-012,Italy,"Cables, connectors & harnesses",651,3,6,1,300.0,False,16.71428571428567,1953,Camera Calibration Usb Interface Cable,ADAS & Diagnosis,Camera Calibration,intermittent,Bin,Active,131,113,44,131,True,True,True,False,False,True,True,Candidate
VL-PNE-0530,1,1,0,2,0.0641025641025641,0.435215737077412,6.78936549840762,6,Z,1.0,1,2,0,False,R-P41,F,90.0,A,D,2,High,SUP-019,EU,Pneumatic valves & cylinders,2085,1,3,1,180.0,False,31.200000000000003,2085,Scissor Lift Manifold Valve,Vehicle Lift,Scissor Lift,intermittent,Small Rack,Active,255,282,29,282,True,True,True,False,False,True,True,Candidate
WA-CAB-0889,7,0,0,7,0.0256410256410256,0.195058897597224,7.60729700629176,3,Z,2.7,1,3,0,False,R-T50,B,30.21,C,D,2,Medium,SUP-013,North America,"Cables, connectors & harnesses",309,7,6,1,211.47,False,273.00000000000045,2163,Camera Aligner Power Cable,Wheel Aligner,Camera Aligner,intermittent,Bin,Active,45,140,49,140,True,True,True,False,False,True,True,Candidate
WA-CON-0090,8,0,1,7,0.288461538461538,1.2128857371634,4.20467055549977,17,Z,1.1,3,6,0,False,R-C14,B,7.72,C,C,2,Medium,SUP-008,EU,Consumables & service kits,282,8,10,1,54.04,False,24.266666666666705,2256,3D Aligner Lubrication Kit,Wheel Aligner,3D Aligner,frequent,Bin,Active,60,107,44,107,True,True,True,False,False,True,True,Candidate
TC-BRG-0731,6,0,0,6,0.0769230769230769,0.489086858681551,6.35812916286016,6,Z,1.0,4,6,0,False,R-Z85,D,55.0,B,D,2,High,SUP-017,EU,Bearings & shafts,377,6,10,1,330.0,False,78.00000000000003,2262,HD1200 Truck Spindle Bearing,Tyre Changer,HD1200 Truck,regular,Bin,Active,147,233,11,233,True,True,True,False,False,True,True,Candidate
WA-PNE-0627,2,2,0,4,0.275641025641026,0.705496557671746,2.55947588364633,28,Z,1.0,2,3,0,False,R-S76,D,170.0,A,D,2,Critical,SUP-004,EU,Pneumatic valves & cylinders,1291,2,5,1,680.0,False,14.511627906976726,2582,Exact Precision Pressure Switch,Wheel Aligner,Exact Precision,intermittent,Small Rack,Active,97,121,110,121,True,True,True,False,False,True,True,Candidate
AD-BRG-0029,3,3,0,6,0.185897435897436,0.716663300432589,3.85515430577531,13,Z,1.0,2,4,0,False,R-N82,B,50.0,A,C,2,High,SUP-012,Italy,Bearings & shafts,865,3,7,1,300.0,False,32.2758620689655,2595,Radar Calibration Hub Shaft,ADAS & Diagnosis,Radar Calibration,regular,Bin,Active,99,84,104,104,True,True,True,False,False,True,True,Candidate
WA-CON-0953,3,4,0,7,0.429487179487179,1.02932598985111,2.39663961816079,29,Y,1.0,3,6,0,False,R-P19,D,10.69,B,C,2,Low,SUP-004,EU,Consumables & service kits,899,3,11,1,74.83,False,16.298507462686587,2697,REMO Service Seal Pack,Wheel Aligner,REMO,frequent,Bin,Active,144,208,30,208,True,True,True,False,False,True,True,Candidate
WA-BLT-0230,4,0,0,4,0.0512820512820513,0.436922843928688,8.51999545660942,3,Z,1.0,1,2,0,False,R-B66,D,85.0,B,D,2,Low,SUP-012,Italy,Belts & pulleys,700,4,4,1,340.0,False,77.99999999999997,2800,Camera Aligner Pulley Wheel,Wheel Aligner,Camera Aligner,regular,Bin,Active,158,123,36,158,True,True,True,False,False,True,True,Candidate
TC-BLT-0377,5,0,0,5,0.102564102564103,0.510274906041164,4.97518033390135,8,Z,1.6,2,4,0,False,R-M98,B,29.43,B,D,2,High,SUP-014,Eastern Europe,Belts & pulleys,573,5,7,1,147.15,False,48.749999999999794,2865,HD1200 Truck Pulley Wheel,Tyre Changer,HD1200 Truck,regular,Bin,Active,119,73,66,119,True,True,True,False,False,True,True,Candidate
TE-BLT-0517,3,3,0,6,0.185897435897436,0.630457971580078,3.39142908849973,17,Z,1.4,2,4,0,False,R-E49,E,12.71,C,D,2,High,SUP-015,EU,Belts & pulleys,1022,3,6,1,76.26,False,32.2758620689655,3066,Test Lane Motor Belt,Technical Control,Test Lane,regular,Bin,Active,164,201,31,201,True,True,True,False,False,True,True,Candidate
TC-BLT-0069,5,0,0,5,0.108974358974359,0.686963566190944,6.30390096034043,6,Z,1.0,2,3,0,False,R-S34,B,55.0,B,D,2,Low,SUP-006,EU,Belts & pulleys,626,5,5,1,275.0,False,45.88235294117646,3130,Artiglio Master Belt Tensioner,Tyre Changer,Artiglio Master,regular,Bin,Active,67,85,110,110,True,True,True,False,False,True,True,Candidate
TC-BRG-0384,7,0,0,7,0.224358974358974,0.648310140324809,2.88961091116201,22,Z,1.0,2,4,0,False,R-L44,D,20.34,C,D,2,Low,SUP-006,EU,Bearings & shafts,461,7,8,1,142.38,False,31.20000000000005,3227,HD1200 Truck Roller Bearing,Tyre Changer,HD1200 Truck,regular,Bin,Active,82,137,41,137,True,True,True,False,False,True,True,Candidate
WB-CON-0621,8,0,0,8,0.576923076923077,1.06582369502811,1.84742773804873,47,Y,1.0,3,6,0,False,R-S34,B,22.95,B,C,2,Low,SUP-017,EU,Consumables & service kits,433,8,10,1,183.6,False,13.866666666666664,3464,Eyelight Protective Cover,Wheel Balancer,Eyelight,frequent,Bin,Active,45,116,83,116,True,True,True,False,False,True,True,Candidate
WA-BLT-0034,7,0,1,6,0.0512820512820513,0.436922843928688,8.51999545660942,3,Z,1.0,2,4,0,False,R-Y51,B,27.11,B,D,2,Medium,SUP-006,EU,Belts & pulleys,548,7,6,1,162.66,False,116.99999999999996,3836,Camera Aligner Drive Belt,Wheel Aligner,Camera Aligner,regular,Bin,Active,82,126,53,126,True,True,True,False,False,True,True,Candidate
TC-BRG-0348,4,0,0,4,0.0384615384615385,0.251052375581988,6.5273617651317,4,Z,1.0,2,3,0,False,R-Z23,B,65.0,B,D,2,Medium,SUP-019,EU,Bearings & shafts,971,4,5,1,260.0,False,103.9999999999999,3884,Basic Line TC Bearing Set,Tyre Changer,Basic Line TC,regular,Bin,Active,99,90,109,109,True,True,True,False,False,True,True,Candidate
WB-CON-0958,10,0,0,10,0.602564102564103,1.20578972745338,2.00109784556093,42,Y,1.1,7,10,0,False,R-D06,B,21.16,B,C,2,Critical,SUP-016,EU,Consumables & service kits,415,10,14,1,211.6,False,16.595744680851052,4150,Mobile Balancer Protective Cover,Wheel Balancer,Mobile Balancer,frequent,Bin,Active,55,128,59,128,True,True,True,False,False,True,True,Candidate
TC-BRG-0869,4,0,0,4,0.17948717948718,0.562106401214385,3.13173566390872,18,Z,1.0,2,3,0,False,R-I01,B,80.0,B,D,2,Medium,SUP-006,EU,Bearings & shafts,1043,4,5,1,320.0,False,22.285714285714224,4172,HD1200 Truck Bearing Set,Tyre Changer,HD1200 Truck,regular,Bin,Active,140,81,92,140,True,True,True,False,False,True,True,Candidate
VL-BLT-0783,4,0,0,4,0.0769230769230769,0.385854084713155,5.01610310127101,7,Z,1.0,3,4,0,False,R-L76,B,12.6,C,D,2,Medium,SUP-004,EU,Belts & pulleys,1132,4,6,1,50.4,False,52.000000000000014,4528,Two-Post Lift Drive Belt,Vehicle Lift,Two-Post Lift,regular,Bin,Active,76,149,100,149,True,True,True,False,False,True,True,Candidate
TC-BLT-0026,3,0,0,3,0.0705128205128205,0.361219788104756,5.12275335857654,7,Z,1.6,1,3,0,False,R-E05,D,90.0,A,D,2,Low,SUP-014,Eastern Europe,Belts & pulleys,1828,3,5,1,270.0,False,42.54545454545456,5484,A2024 LL Belt Tensioner,Tyre Changer,A2024 LL,regular,Bin,Active,234,107,73,234,True,True,True,False,False,True,True,Candidate
WB-CMP-0518,3,0,0,3,0.121794871794872,0.524778893138062,4.30871091208093,10,Z,1.3,1,2,0,False,R-C28,E,230.0,A,D,2,Medium,SUP-018,EU,"Clamps, jaws & tooling",1921,3,3,1,690.0,False,24.63157894736838,5763,Mobile Balancer Jaw Cover,Wheel Balancer,Mobile Balancer,regular,Small Rack,Active,325,197,30,325,True,True,True,False,False,True,True,Candidate
WA-CMP-0084,3,0,0,3,0.0576923076923077,0.443452504863237,7.6865100842961,4,Z,1.4,2,3,0,False,R-H93,E,125.0,A,D,2,Medium,SUP-005,Eastern Europe,"Clamps, jaws & tooling",1986,3,5,1,375.0,False,51.99999999999999,5958,Camera Aligner Cone Adaptor,Wheel Aligner,Camera Aligner,regular,Small Rack,Active,173,287,40,287,True,True,True,False,False,True,True,Candidate
TC-BRG-0596,4,3,0,7,0.0961538461538462,0.576741079647404,5.998107228333,6,Z,1.0,3,5,0,False,R-Y89,D,21.77,C,D,2,Medium,SUP-019,EU,Bearings & shafts,1829,4,8,1,152.39,False,72.79999999999997,7316,HD1200 Truck Main Shaft,Tyre Changer,HD1200 Truck,regular,Bin,Active,271,135,50,271,True,True,True,False,False,True,True,Candidate
TC-BLT-0221,8,0,0,8,0.108974358974359,0.574441865990643,5.27134888791414,8,Z,1.1,2,4,0,False,R-Q78,D,85.0,A,D,2,Medium,SUP-010,EU,Belts & pulleys,921,8,7,1,680.0,False,73.41176470588233,7368,Artiglio Master Belt Tensioner,Tyre Changer,Artiglio Master,regular,Bin,Active,110,161,52,161,True,True,True,False,False,True,True,Candidate
VL-PNE-0540,5,0,0,5,0.0769230769230769,0.350823207722812,4.56070170039655,8,Z,1.1,2,3,0,False,R-M74,D,120.0,B,D,2,High,SUP-016,EU,Pneumatic valves & cylinders,2607,5,6,1,600.0,False,65.00000000000001,13035,Scissor Lift Solenoid Valve,Vehicle Lift,Scissor Lift,intermittent,Small Rack,Active,284,102,90,284,True,True,True,False,False,True,True,Candidate
TC-PNE-0765,5,0,0,5,0.358974358974359,0.794730369766136,2.21389174434852,34,Y,1.4,2,3,0,False,R-G42,D,345.0,A,D,2,High,SUP-005,Eastern Europe,Pneumatic valves & cylinders,2808,5,5,1,1725.0,False,13.928571428571429,14040,Basic Line TC Pressure Switch,Tyre Changer,Basic Line TC,intermittent,Small Rack,Active,271,148,70,271,True,True,True,False,False,True,True,Candidate
TC-CAB-0705,6,0,0,6,0.0576923076923077,0.363502400318376,6.30070827218519,5,Z,1.0,3,4,0,False,R-Z88,E,115.0,A,D,2,High,SUP-001,Italy,"Cables, connectors & harnesses",2346,6,7,1,690.0,False,104.0,14076,HD1200 Truck Power Cable,Tyre Changer,HD1200 Truck,intermittent,Bin,Active,237,165,60,237,True,True,True,False,False,True,True,Candidate
TC-CMP-0043,6,0,0,6,0.0641025641025641,0.516557927669825,8.05830367164927,4,Z,1.1,2,3,0,False,R-N56,E,46.79,B,D,2,Medium,SUP-008,EU,"Clamps, jaws & tooling",2586,6,6,1,280.74,False,93.6,15516,A2024 LL Bead Breaker Pad,Tyre Changer,A2024 LL,regular,Small Rack,Active,411,233,27,411,True,True,True,False,False,True,True,Candidate
TC-BLT-0643,7,0,0,7,0.230769230769231,0.670542908070226,2.90568593497098,20,Z,1.0,2,4,0,False,R-M10,D,34.39,B,D,2,Low,SUP-019,EU,Belts & pulleys,2359,7,7,1,240.73,False,30.333333333333304,16513,Artiglio Master Motor Belt,Tyre Changer,Artiglio Master,regular,Bin,Active,104,180,126,180,True,True,True,False,False,True,True,Candidate
TC-BLT-0482,7,0,0,7,0.0641025641025641,0.463917222586894,7.23710867235555,4,Z,1.4,3,4,0,False,R-I33,B,16.6,C,D,1,High,SUP-005,Eastern Europe,Belts & pulleys,7,7,7,1,116.20000000000002,False,109.2,49,HD1200 Truck Motor Belt,Tyre Changer,HD1200 Truck,regular,Bin,Active,28,34,7,34,True,True,True,False,False,True,True,Candidate
