Part_ID,On_Hand_Qty,On_Order_Qty,Allocated_Qty,Available_Qty,Avg_Weekly_Demand,Demand_SD,Demand_CV,Nonzero_Demand_Weeks,XYZ_Class,Lead_Time_Weeks,Safety_Stock_Qty,Reorder_Point_Qty,Suggested_Replenishment_Qty,Planner_Exception_Flag,Manual_Location,UDC_Type,Unit_Cost_EUR,ABC_Class,Movement_Class,Movement_Lines_36M,Criticality,Supplier_ID,Supplier_Region,Part_Category,Unit_Volume_cm3,Stock_Qty,Max_Stock_Qty,Stock_Managed,Estimated_Inventory_Value_EUR,Below_Reorder_Point,Stock_Coverage_Weeks,Total_Occupied_Volume_cm3
TC-BLT-0742,5,0,0,5,0.256410256410256,0.689757272611122,2.69005336318338,23,Z,1.0,2,4,0,False,R-N58,E,23.89,B,D,1,Medium,SUP-009,Italy,Belts & pulleys,2278,5,6,1,119.45,False,19.500000000000032,11390
AD-BRG-0684,2,3,0,5,0.282051282051282,0.801570006158251,2.8419300218338,20,Z,1.0,2,3,0,False,R-D69,B,210.0,A,D,1,High,SUP-019,EU,Bearings & shafts,323,2,6,1,1050.0,False,17.72727272727273,646
WB-BRG-0073,3,2,0,5,0.0576923076923077,0.326079044748843,5.65203677564661,5,Z,1.0,3,5,0,False,R-P93,F,60.0,B,D,1,Medium,SUP-017,EU,Bearings & shafts,3895,3,8,1,300.0,False,86.66666666666666,11685
VL-BLT-0035,7,0,0,7,0.0769230769230769,0.447768107300679,5.82098539490883,6,Z,1.4,3,5,0,False,R-S55,D,75.0,A,D,1,Medium,SUP-015,EU,Belts & pulleys,1902,7,8,0,525.0,False,91.00000000000003,13314
TC-CON-0503,8,0,0,8,0.0641025641025641,0.353407143062469,5.51315143177452,6,Z,1.1,6,8,0,False,R-T62,B,8.83,C,D,1,High,SUP-016,EU,Consumables & service kits,333,8,13,1,70.64,False,124.80000000000001,2664
TC-BLT-0768,6,0,0,6,0.487179487179487,1.21010359187153,2.48389684647314,34,Y,1.0,3,5,0,False,R-T12,F,55.0,A,C,1,High,SUP-017,EU,Belts & pulleys,22674,6,9,1,330.0,False,12.315789473684214,136044
VL-CON-0309,11,0,0,11,0.0961538461538462,0.725381734019839,7.54397003380632,3,Z,1.0,3,5,0,False,R-Y16,E,2.08,C,D,1,High,SUP-002,Italy,Consumables & service kits,8361,11,9,1,22.880000000000003,False,114.39999999999995,91971
VL-CON-0668,7,0,0,7,0.128205128205128,0.840260702385594,6.55403347860763,6,Z,1.0,3,5,0,False,R-N08,D,17.9,B,D,1,Medium,SUP-012,Italy,Consumables & service kits,1004,7,7,1,125.29999999999998,False,54.60000000000009,7028
TC-CMP-0754,7,0,0,7,0.288461538461538,1.03493565568802,3.58777693971847,15,Z,1.3,4,6,0,False,R-C16,D,185.0,A,C,1,High,SUP-018,EU,"Clamps, jaws & tooling",673,7,10,1,1295.0,False,24.266666666666705,4711
TE-CON-0656,2,5,0,7,0.5,1.01917107367672,2.03834214735344,41,Y,1.0,3,6,0,False,R-P23,E,7.74,C,C,1,Low,SUP-012,Italy,Consumables & service kits,3574,2,9,1,54.18,False,14.0,7148
WA-CON-0358,3,4,0,7,0.333333333333333,1.18775110531291,3.56325331593873,17,Z,1.0,3,6,0,False,R-H05,D,2.74,C,C,1,Medium,SUP-004,EU,Consumables & service kits,2271,3,11,1,19.18,False,21.00000000000002,6813
VL-CMP-0764,7,0,0,7,0.301282051282051,0.882955972269336,2.9306623760429,23,Z,1.1,3,5,0,False,R-H65,E,65.0,A,D,1,High,SUP-010,EU,"Clamps, jaws & tooling",9107,7,7,1,455.0,False,23.23404255319151,63749
WA-BRG-0141,11,0,1,10,0.314102564102564,1.07646067113923,3.42709927954529,24,Z,1.0,4,6,0,False,R-F22,B,105.0,A,D,1,Medium,SUP-012,Italy,Bearings & shafts,676,11,10,1,1050.0,False,31.836734693877563,7436
TC-CON-0936,11,0,0,11,0.230769230769231,0.856445421089523,3.71126349138793,13,Z,1.0,5,8,0,False,R-Z72,E,30.17,A,C,1,Critical,SUP-009,Italy,Consumables & service kits,2754,11,12,1,331.87,False,47.66666666666662,30294
WB-CON-0919,10,0,0,10,0.737179487179487,1.54966043933951,2.10214807423447,49,Y,1.0,6,9,0,False,R-G32,B,3.11,C,C,1,Medium,SUP-002,Italy,Consumables & service kits,251,10,15,1,31.099999999999998,False,13.565217391304351,2510
VL-BRG-0604,3,6,0,9,0.256410256410256,0.976311656162439,3.80761545903351,20,Z,1.0,4,6,0,False,R-A16,D,120.0,A,C,1,High,SUP-003,EU,Bearings & shafts,976,3,11,1,1080.0,False,35.10000000000006,2928
WA-CON-0080,11,0,1,10,0.628205128205128,1.30120514223049,2.07130614477507,43,Y,1.0,2,5,0,False,R-N38,B,2.09,C,C,1,Low,SUP-006,EU,Consumables & service kits,826,11,9,1,20.9,False,15.918367346938782,9086
TC-CON-0582,26,0,0,26,0.615384615384615,1.30735654717419,2.12445438915805,40,Y,1.4,8,12,0,False,R-B14,B,44.86,A,C,1,Medium,SUP-007,Eastern Europe,Consumables & service kits,373,26,21,1,1166.36,False,42.25000000000003,9698
WB-CON-0335,13,0,0,13,0.185897435897436,0.900211352814059,4.84251624272391,10,Z,1.3,5,10,0,False,R-D97,D,3.0,C,C,1,Low,SUP-020,EU,Consumables & service kits,4133,13,16,1,39.0,False,69.93103448275859,53729
WB-CON-0707,5,6,0,11,0.801282051282051,1.05598064373067,1.31786384337587,69,Y,1.0,5,9,0,False,R-Z66,B,2.72,C,C,1,Medium,SUP-017,EU,Consumables & service kits,26,5,16,1,29.92,False,13.728000000000005,130
VL-CON-0860,10,0,0,10,0.224358974358974,1.06905878379501,4.76494772205775,12,Z,1.0,5,8,0,False,R-I85,D,9.75,C,C,1,Low,SUP-019,EU,Consumables & service kits,1346,10,13,1,97.5,False,44.57142857142864,13460
WB-CON-0831,21,0,0,21,0.852564102564103,1.10017293174088,1.29042840113968,73,Y,1.4,6,10,0,False,R-B91,F,5.49,C,C,1,Low,SUP-005,Eastern Europe,Consumables & service kits,17503,21,18,1,115.29,False,24.63157894736841,367563
TC-CON-0597,9,0,0,9,0.275641025641026,1.00047548662538,3.62963199798976,15,Z,1.0,3,6,0,False,R-I65,B,2.62,C,C,1,Low,SUP-004,EU,Consumables & service kits,168,9,10,1,23.580000000000002,False,32.65116279069763,1512
VL-BRG-0375,10,0,1,9,0.557692307692308,1.07906999752257,1.93488413348874,45,Y,1.0,4,6,0,False,R-M67,E,170.0,A,C,1,Medium,SUP-012,Italy,Bearings & shafts,4617,10,10,1,1530.0,False,16.137931034482747,46170
WB-BRG-0838,4,4,0,8,0.717948717948718,1.08832438116745,1.51588038805466,59,Y,1.4,5,8,0,False,R-D82,D,260.0,A,C,1,High,SUP-005,Eastern Europe,Bearings & shafts,5854,4,12,1,2080.0,False,11.142857142857142,23416
VL-CAB-0959,2,1,1,2,0.0705128205128205,0.496597188450065,7.04265103620093,4,Z,1.0,2,3,3,True,R-F35,B,105.0,A,D,1,Low,SUP-004,EU,"Cables, connectors & harnesses",1422,2,5,1,210.0,True,28.36363636363637,2844
AD-CMP-0821,1,2,0,3,0.0512820512820513,0.33687121679957,6.56898872759162,4,Z,1.0,1,2,0,False,R-M15,B,125.0,A,D,1,High,SUP-006,EU,"Clamps, jaws & tooling",742,1,3,1,375.0,False,58.49999999999998,742
WB-CAB-0402,7,0,0,7,0.205128205128205,0.768055346778777,3.74426981554654,15,Z,1.1,2,3,0,False,R-E12,PALLET,10.32,C,D,1,High,SUP-016,EU,"Cables, connectors & harnesses",358266,7,6,1,72.24000000000001,False,34.12500000000002,2507862
VL-PNE-0639,3,0,1,2,0.141025641025641,0.446473175132045,3.16590069639086,17,Z,1.3,1,2,0,False,R-S49,VER,90.0,B,D,1,Medium,SUP-018,EU,Pneumatic valves & cylinders,24835,3,4,1,180.0,False,14.181818181818185,74505
WA-HYD-0567,4,0,0,4,0.102564102564103,0.63428381944228,6.18426723956223,6,Z,1.0,1,2,0,False,R-L38,F,350.0,A,D,1,Medium,SUP-017,EU,"Hydraulic pumps, hoses & seals",23609,4,4,1,1400.0,False,38.99999999999983,94436
TC-BRG-0182,2,1,0,3,0.0641025641025641,0.334654124374891,5.2206043402483,6,Z,1.0,2,3,0,False,R-Z45,B,25.52,C,D,1,Critical,SUP-012,Italy,Bearings & shafts,84,2,5,1,76.56,False,46.800000000000004,168
WB-SNS-0932,6,0,0,6,0.0705128205128205,0.378659426298748,5.37007913660042,6,Z,1.6,2,3,0,False,R-C30,B,485.0,A,D,1,High,SUP-014,Eastern Europe,"Sensors, encoders & switches",114,6,5,1,2910.0,False,85.09090909090911,684
VL-PNE-0775,6,0,0,6,0.153846153846154,0.623764287095758,4.05446786612243,10,Z,1.3,2,3,0,False,R-L30,E,185.0,A,D,1,Medium,SUP-020,EU,Pneumatic valves & cylinders,937,6,6,1,1110.0,False,38.999999999999964,5622
TC-CMP-0774,2,1,0,3,0.237179487179487,0.653646639145978,2.7559155596425,22,Z,1.1,2,3,0,False,R-Q06,D,480.0,A,D,1,High,SUP-010,EU,"Clamps, jaws & tooling",4587,2,5,1,1440.0,False,12.648648648648658,9174
TC-SNS-0638,6,0,1,5,0.0961538461538462,0.553916800015986,5.76073472016626,7,Z,2.7,1,3,0,False,R-C80,E,130.0,A,D,1,High,SUP-013,North America,"Sensors, encoders & switches",12830,6,5,1,650.0,False,51.99999999999997,76980
VL-PNE-0599,3,0,0,3,0.0769230769230769,0.402227050925566,5.22895166203236,7,Z,1.1,2,3,0,False,R-G52,VER,60.0,B,D,1,Medium,SUP-016,EU,Pneumatic valves & cylinders,100753,3,6,1,180.0,False,39.000000000000014,302259
WB-PNE-0085,2,3,0,5,0.0897435897435897,0.347744713033159,3.87486965951235,11,Z,1.1,2,3,0,False,R-Q73,D,65.0,B,D,1,High,SUP-008,EU,Pneumatic valves & cylinders,2089,2,5,1,325.0,False,55.71428571428574,4178
WA-BLT-0736,3,0,0,3,0.243589743589744,0.773528112146691,3.17553646039168,21,Z,1.1,2,3,0,False,R-S21,D,20.18,C,D,1,Low,SUP-008,EU,Belts & pulleys,5860,3,5,1,60.54,False,12.31578947368419,17580
TC-MTR-0133,5,0,1,4,0.0,0.0,,0,Z,1.4,1,2,0,False,R-C66,VER,1390.0,A,NC,1,Critical,SUP-015,EU,"Motors, drives & gearboxes",51531,5,4,0,5560.0,False,,257655
VL-SAF-0733,3,0,0,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-B35,D,220.0,B,NC,1,Critical,SUP-009,Italy,"Safety locks, guards & interlocks",711,3,3,0,660.0,False,,2133
TC-MTR-0144,2,0,0,2,0.0128205128205128,0.112861861736257,8.80322521542806,2,Z,1.4,1,2,0,False,R-Z78,E,1710.0,A,NC,1,Medium,SUP-005,Eastern Europe,"Motors, drives & gearboxes",1969,2,4,0,3420.0,False,156.00000000000026,3938
WB-SAF-0807,3,0,1,2,0.0,0.0,,0,Z,1.0,1,2,0,False,R-Z10,F,46.08,C,NC,0,Critical,SUP-011,EU,"Safety locks, guards & interlocks",26730,3,3,0,92.16,False,,80190
WA-SAF-0702,4,0,0,4,0.0,0.0,,0,Z,1.0,1,2,0,False,R-B25,F,49.05,C,NC,0,Critical,SUP-006,EU,"Safety locks, guards & interlocks",30320,4,4,0,196.2,False,,121280
TC-MTR-0324,3,0,0,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-A36,F,2400.0,A,NC,0,Critical,SUP-002,Italy,"Motors, drives & gearboxes",7636,3,3,1,7200.0,False,,22908
WB-MTR-0002,2,0,0,2,0.0128205128205128,0.112861861736257,8.80322521542806,2,Z,1.1,1,2,0,False,R-Q65,E,760.0,A,NC,0,Critical,SUP-010,EU,"Motors, drives & gearboxes",21192,2,4,0,1520.0,False,156.00000000000026,42384
TC-PCB-0538,2,0,0,2,0.0,0.0,,0,Z,1.4,1,2,0,False,R-Q80,E,650.0,A,NC,0,Critical,SUP-015,EU,Control boards & displays,13516,2,3,0,1300.0,False,,27032
TE-MTR-0881,4,0,0,4,0.0,0.0,,0,Z,1.0,1,2,0,False,R-Q52,E,240.0,B,NC,0,Medium,SUP-004,EU,"Motors, drives & gearboxes",4113,4,4,0,960.0,False,,16452
WB-SAF-0476,1,2,0,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-C41,B,75.0,C,NC,0,Low,SUP-019,EU,"Safety locks, guards & interlocks",265,1,4,0,225.0,False,,265
TE-PCB-0657,2,0,0,2,0.0,0.0,,0,Z,1.0,1,2,0,False,R-F25,B,520.0,A,NC,0,Critical,SUP-006,EU,Control boards & displays,590,2,3,0,1040.0,False,,1180
WB-MTR-0502,4,0,0,4,0.0064102564102564,0.0800640769025436,12.4899959967968,1,Z,1.6,1,2,0,False,R-P98,F,460.0,A,NC,0,High,SUP-014,Eastern Europe,"Motors, drives & gearboxes",13912,4,4,0,1840.0,False,624.000000000001,55648
TE-MTR-0950,2,0,0,2,0.0,0.0,,0,Z,1.1,1,2,0,False,R-H21,B,290.0,B,NC,0,High,SUP-008,EU,"Motors, drives & gearboxes",688,2,4,0,580.0,False,,1376
TC-SAF-0470,4,0,0,4,0.0256410256410256,0.252694331445618,9.85507892637909,2,Z,1.4,1,2,0,False,R-B68,PALLET,270.0,B,NC,0,High,SUP-005,Eastern Europe,"Safety locks, guards & interlocks",394717,4,3,1,1080.0,False,156.00000000000026,1578868
TE-PCB-0460,1,1,0,2,0.0,0.0,,0,Z,1.1,1,2,0,False,R-S68,VER,220.0,B,NC,0,High,SUP-008,EU,Control boards & displays,152473,1,3,0,440.0,False,,152473
WA-MTR-0137,5,0,0,5,0.0,0.0,,0,Z,1.3,1,2,0,False,R-P60,D,315.0,B,NC,0,High,SUP-020,EU,"Motors, drives & gearboxes",3338,5,4,0,1575.0,False,,16690
WA-SAF-0690,1,2,0,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-N32,D,265.0,B,NC,0,Critical,SUP-003,EU,"Safety locks, guards & interlocks",2564,1,3,0,795.0,False,,2564
TC-PCB-0103,1,2,0,3,0.0192307692307692,0.137777466491995,7.16442825758375,3,Z,1.0,1,2,0,False,R-P31,E,285.0,B,NC,0,Medium,SUP-012,Italy,Control boards & displays,2462,1,3,1,855.0,False,156.00000000000026,2462
TC-MTR-0938,2,0,0,2,0.0,0.0,,0,Z,1.0,1,2,0,False,R-Q20,B,1500.0,A,NC,0,Critical,SUP-001,Italy,"Motors, drives & gearboxes",100,2,3,1,3000.0,False,,200
WB-PCB-0114,4,0,0,4,0.0,0.0,,0,Z,1.0,1,2,0,False,R-Z93,D,350.0,B,NC,0,Critical,SUP-003,EU,Control boards & displays,11139,4,4,1,1400.0,False,,44556
VL-PCB-0615,4,0,0,4,0.0,0.0,,0,Z,1.6,1,2,0,False,R-F32,PALLET,660.0,B,NC,0,Critical,SUP-014,Eastern Europe,Control boards & displays,178850,4,4,0,2640.0,False,,715400
TC-PCB-0015,1,1,0,2,0.0192307692307692,0.178566111228879,9.28543778390172,2,Z,1.0,1,2,0,False,R-M02,E,590.0,A,NC,0,Critical,SUP-017,EU,Control boards & displays,15125,1,3,1,1180.0,False,104.00000000000016,15125
WA-SAF-0356,2,0,0,2,0.0,0.0,,0,Z,1.0,1,2,0,False,R-E83,D,700.0,A,NC,0,Critical,SUP-011,EU,"Safety locks, guards & interlocks",2034,2,4,0,1400.0,False,,4068
VL-SAF-0281,4,0,0,4,0.0,0.0,,0,Z,1.4,1,2,0,False,R-B10,E,260.0,B,NC,0,Critical,SUP-007,Eastern Europe,"Safety locks, guards & interlocks",5436,4,4,0,1040.0,False,,21744
WB-MTR-0160,2,0,0,2,0.0320512820512821,0.264450051259683,8.25084159930211,3,Z,1.4,1,2,0,False,R-B11,B,355.0,B,NC,0,Medium,SUP-007,Eastern Europe,"Motors, drives & gearboxes",36,2,3,0,710.0,False,62.39999999999991,72
VL-MTR-0885,3,0,1,2,0.0,0.0,,0,Z,1.0,1,2,0,False,R-Z31,D,470.0,B,NC,0,Critical,SUP-011,EU,"Motors, drives & gearboxes",4589,3,3,0,940.0,False,,13767
WA-CMP-0129,3,7,0,10,0.0320512820512821,0.210065175596399,6.55403347860764,4,Z,1.6,4,6,0,False,R-S73,E,95.0,A,D,0,Medium,SUP-014,Eastern Europe,"Clamps, jaws & tooling",6926,3,11,1,950.0,False,311.99999999999955,20778
TE-CON-0977,12,0,0,12,0.198717948717949,0.882955972269336,4.44326231206504,11,Z,2.7,4,9,0,False,R-I21,B,13.1,C,D,0,Low,SUP-013,North America,Consumables & service kits,376,12,14,1,157.2,False,60.38709677419346,4512
TC-BRG-0321,5,0,0,5,0.134615384615385,0.50909836126156,3.78187354080016,13,Z,1.0,1,3,0,False,R-I28,B,110.0,A,D,0,Low,SUP-003,EU,Bearings & shafts,328,5,5,1,550.0,False,37.14285714285704,1640
WA-PCB-0214,5,0,0,5,0.0,0.0,,0,Z,1.0,1,2,0,False,R-Q07,B,900.0,A,NC,0,High,SUP-017,EU,Control boards & displays,548,5,4,1,4500.0,False,,2740
WB-PCB-0327,4,0,0,4,0.0,0.0,,0,Z,1.6,1,2,0,False,R-T16,D,270.0,B,NC,0,High,SUP-014,Eastern Europe,Control boards & displays,2803,4,4,1,1080.0,False,,11212
VL-MTR-0478,1,2,0,3,0.0,0.0,,0,Z,1.4,1,2,0,False,R-A04,VER,1790.0,A,NC,0,Critical,SUP-015,EU,"Motors, drives & gearboxes",45796,1,3,0,5370.0,False,,45796
VL-PCB-0752,1,2,0,3,0.0,0.0,,0,Z,1.3,1,2,0,False,R-D40,E,1110.0,A,NC,0,Critical,SUP-020,EU,Control boards & displays,4063,1,4,0,3330.0,False,,4063
TC-PCB-0904,4,0,0,4,0.0,0.0,,0,Z,1.0,1,2,0,False,R-Y52,B,385.0,A,NC,0,Medium,SUP-009,Italy,Control boards & displays,462,4,4,0,1540.0,False,,1848
TC-MTR-0884,3,0,1,2,0.0,0.0,,0,Z,2.7,1,2,0,False,R-D38,B,1280.0,A,NC,0,High,SUP-013,North America,"Motors, drives & gearboxes",553,3,4,0,2560.0,False,,1659
WA-MTR-0724,5,0,0,5,0.0320512820512821,0.287814272435716,8.97980529999435,2,Z,2.7,1,2,0,False,R-G50,E,510.0,A,NC,0,Medium,SUP-013,North America,"Motors, drives & gearboxes",898,5,4,0,2550.0,False,155.99999999999977,4490
TC-MTR-0941,3,0,0,3,0.0,0.0,,0,Z,1.4,1,2,0,False,R-E63,E,295.0,B,NC,0,Low,SUP-005,Eastern Europe,"Motors, drives & gearboxes",3224,3,3,0,885.0,False,,9672
TE-PCB-0325,3,0,0,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-C07,B,1510.0,A,NC,0,High,SUP-019,EU,Control boards & displays,26,3,4,0,4530.0,False,,78
VL-MTR-0181,3,0,0,3,0.0,0.0,,0,Z,1.4,1,2,0,False,R-Q71,E,255.0,B,NC,0,Medium,SUP-015,EU,"Motors, drives & gearboxes",3904,3,4,1,765.0,False,,11712
VL-PCB-0052,3,0,0,3,0.0128205128205128,0.112861861736257,8.80322521542806,2,Z,1.1,1,2,0,False,R-E86,F,170.0,C,NC,0,Medium,SUP-010,EU,Control boards & displays,8543,3,4,0,510.0,False,234.0000000000004,25629
WB-BRG-0840,4,3,0,7,0.0833333333333333,0.481373482970891,5.77648179565069,7,Z,1.0,4,6,0,False,R-E55,D,25.72,B,D,0,High,SUP-001,Italy,Bearings & shafts,1680,4,9,1,180.04,False,84.00000000000003,6720
VL-CON-0284,3,3,0,6,0.115384615384615,0.671652160951019,5.82098539490884,6,Z,1.0,5,7,5,True,R-B62,E,29.75,B,D,0,Critical,SUP-002,Italy,Consumables & service kits,5757,3,11,1,178.5,True,52.00000000000017,17271
WB-MTR-0180,2,0,0,2,0.0,0.0,,0,Z,1.1,1,2,0,False,R-F79,D,830.0,A,NC,0,Critical,SUP-016,EU,"Motors, drives & gearboxes",1801,2,3,0,1660.0,False,,3602
WA-SAF-0452,1,1,0,2,0.0064102564102564,0.0800640769025436,12.4899959967968,1,Z,1.0,1,2,0,False,R-L87,VER,250.0,C,NC,0,High,SUP-009,Italy,"Safety locks, guards & interlocks",51385,1,3,0,500.0,False,312.0000000000005,51385
TC-PCB-0211,1,1,0,2,0.0,0.0,,0,Z,1.1,1,2,0,False,R-G05,B,215.0,B,NC,0,Medium,SUP-008,EU,Control boards & displays,107,1,3,0,430.0,False,,107
TC-SAF-0374,2,0,0,2,0.0,0.0,,0,Z,2.7,1,2,0,False,R-A13,F,50.0,C,NC,0,High,SUP-013,North America,"Safety locks, guards & interlocks",6414,2,4,0,100.0,False,,12828
TC-MTR-0331,1,1,0,2,0.0,0.0,,0,Z,1.0,1,2,0,False,R-Z85,D,910.0,A,NC,0,High,SUP-017,EU,"Motors, drives & gearboxes",3893,1,3,0,1820.0,False,,3893
WB-SAF-0603,1,2,0,3,0.0128205128205128,0.160128153805087,12.4899959967968,1,Z,1.4,1,2,0,False,R-Z45,VER,265.0,B,NC,0,Critical,SUP-007,Eastern Europe,"Safety locks, guards & interlocks",66988,1,4,0,795.0,False,234.0000000000004,66988
WB-SAF-0531,3,0,0,3,0.0064102564102564,0.0800640769025436,12.4899959967968,1,Z,1.0,1,2,0,False,R-D81,E,860.0,A,NC,0,Critical,SUP-001,Italy,"Safety locks, guards & interlocks",3651,3,3,0,2580.0,False,468.0000000000008,10953
VL-MTR-0844,2,0,0,2,0.0,0.0,,0,Z,1.4,1,2,0,False,R-C60,B,980.0,A,NC,0,Medium,SUP-007,Eastern Europe,"Motors, drives & gearboxes",523,2,3,0,1960.0,False,,1046
TC-MTR-0961,2,0,0,2,0.0,0.0,,0,Z,1.0,1,2,0,False,R-M63,B,890.0,A,NC,0,Critical,SUP-012,Italy,"Motors, drives & gearboxes",1116,2,3,0,1780.0,False,,2232
TC-SAF-0613,3,0,0,3,0.0,0.0,,0,Z,1.6,1,2,0,False,R-D34,F,650.0,A,NC,0,Critical,SUP-014,Eastern Europe,"Safety locks, guards & interlocks",11878,3,3,1,1950.0,False,,35634
VL-PCB-0194,5,0,0,5,0.0320512820512821,0.329611145185662,10.2838677297927,2,Z,1.4,1,2,0,False,R-T82,ORANGE,290.0,B,NC,0,Critical,SUP-005,Eastern Europe,Control boards & displays,375250,5,4,0,1450.0,False,155.99999999999977,1876250
WA-SAF-0917,1,2,0,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-H93,D,405.0,A,NC,0,High,SUP-001,Italy,"Safety locks, guards & interlocks",1080,1,3,0,1215.0,False,,1080
TC-SAF-0729,3,0,0,3,0.0,0.0,,0,Z,1.1,1,2,0,False,R-F42,D,110.0,C,NC,0,High,SUP-010,EU,"Safety locks, guards & interlocks",3264,3,4,0,330.0,False,,9792
TC-MTR-0116,2,0,0,2,0.0,0.0,,0,Z,1.6,1,2,0,False,R-L13,B,385.0,B,NC,0,High,SUP-014,Eastern Europe,"Motors, drives & gearboxes",679,2,4,1,770.0,False,,1358
TC-PCB-0271,3,0,0,3,0.0,0.0,,0,Z,1.0,1,2,0,False,R-Y64,E,1350.0,A,NC,0,Medium,SUP-019,EU,Control boards & displays,3534,3,4,0,4050.0,False,,10602
VL-MTR-0149,5,0,0,5,0.0384615384615385,0.22388405365034,5.82098539490883,5,Z,1.0,1,2,0,False,R-Y09,E,710.0,A,NC,0,Medium,SUP-009,Italy,"Motors, drives & gearboxes",1172,5,4,1,3550.0,False,129.9999999999999,5860
VL-PNE-0437,4,0,0,4,0.0705128205128205,0.342894312452093,4.86286479477513,7,Z,1.4,2,3,0,False,R-I01,B,315.0,A,D,0,Medium,SUP-005,Eastern Europe,Pneumatic valves & cylinders,783,4,4,1,1260.0,False,56.72727272727274,3132
WA-CMP-0811,5,0,0,5,0.102564102564103,0.534964420637692,5.2159031012175,8,Z,1.1,2,3,0,False,R-B60,E,75.0,A,D,0,High,SUP-008,EU,"Clamps, jaws & tooling",5349,5,5,1,375.0,False,48.749999999999794,26745
WB-CMP-0610,4,0,0,4,0.224358974358974,0.648310140324809,2.88961091116201,22,Z,1.0,2,3,0,False,R-T29,B,230.0,A,D,0,Medium,SUP-001,Italy,"Clamps, jaws & tooling",531,4,6,1,920.0,False,17.828571428571458,2124
WB-BLT-0037,6,0,0,6,0.0384615384615385,0.22388405365034,5.82098539490883,5,Z,1.4,2,4,0,False,R-A10,E,23.29,C,D,0,Low,SUP-005,Eastern Europe,Belts & pulleys,1923,6,6,1,139.74,False,155.99999999999986,11538
TC-BLT-0915,2,4,0,6,0.416666666666667,0.970256589497008,2.32861581479282,31,Y,1.0,3,4,0,False,R-Z58,B,20.74,C,D,0,Medium,SUP-012,Italy,Belts & pulleys,48,2,6,1,124.44,False,14.399999999999988,96
TC-CAB-0040,3,0,1,2,0.0769230769230769,0.368754862860647,4.79381321718841,7,Z,1.4,1,2,0,False,R-H21,D,230.0,A,D,0,High,SUP-015,EU,"Cables, connectors & harnesses",2136,3,3,0,460.0,False,26.000000000000007,6408
TE-CMP-0510,4,0,0,4,0.0641025641025641,0.371214001047951,5.79093841634804,6,Z,1.0,2,3,0,False,R-M34,F,36.92,B,D,0,High,SUP-009,Italy,"Clamps, jaws & tooling",40610,4,5,0,147.68,False,62.400000000000006,162440
TC-SNS-0559,3,0,0,3,0.288461538461538,0.819201935675442,2.83990004367487,25,Z,1.1,2,3,0,False,R-H59,D,80.0,B,D,0,High,SUP-008,EU,"Sensors, encoders & switches",5074,3,5,1,240.0,False,10.400000000000016,15222
TC-SNS-0400,2,2,0,4,0.0641025641025641,0.314785890971424,4.91065989915422,8,Z,1.0,2,3,0,False,R-H49,D,230.0,A,D,0,High,SUP-011,EU,"Sensors, encoders & switches",4680,2,5,1,920.0,False,62.400000000000006,9360
TC-CAB-0626,4,0,0,4,0.237179487179487,0.633598829902588,2.67138966121091,24,Z,1.1,1,2,0,False,R-S17,E,48.6,B,D,0,Medium,SUP-016,EU,"Cables, connectors & harnesses",12684,4,4,0,194.4,False,16.864864864864877,50736
AD-BRG-0850,1,3,0,4,0.102564102564103,0.497470857366406,4.85034085932246,7,Z,1.0,1,2,0,False,R-P83,B,70.0,B,D,0,Low,SUP-009,Italy,Bearings & shafts,179,1,4,1,280.0,False,38.99999999999983,179
WB-BLT-0854,2,3,0,5,0.102564102564103,0.484328430016673,4.72220219266256,8,Z,1.0,2,3,0,False,R-E32,E,49.02,B,D,0,High,SUP-002,Italy,Belts & pulleys,13598,2,6,1,245.10000000000002,False,48.749999999999794,27196
TC-CAB-0676,2,0,1,1,0.0448717948717949,0.365318221297873,8.14137750320973,3,Z,1.0,1,2,2,True,R-N65,E,43.27,B,D,0,High,SUP-004,EU,"Cables, connectors & harnesses",14785,2,3,0,43.27,True,22.28571428571427,29570
TC-CMP-0083,2,0,0,2,0.0961538461538462,0.478961863305672,4.98120337837898,8,Z,1.0,1,2,0,False,R-E08,E,130.0,A,D,0,Critical,SUP-011,EU,"Clamps, jaws & tooling",11633,2,4,1,260.0,False,20.79999999999999,23266
TC-CAB-0093,5,0,0,5,0.217948717948718,0.655447365519221,3.00734673591172,19,Z,1.0,2,3,0,False,R-P72,D,75.0,A,D,0,Medium,SUP-009,Italy,"Cables, connectors & harnesses",4526,5,5,0,375.0,False,22.94117647058823,22630
WB-PNE-0816,5,0,0,5,0.230769230769231,0.777474437676696,3.36905589659902,18,Z,1.0,2,3,0,False,R-M01,B,240.0,A,D,0,High,SUP-019,EU,Pneumatic valves & cylinders,579,5,6,1,1200.0,False,21.666666666666643,2895
WA-BRG-0865,4,0,0,4,0.0769230769230769,0.502104751163977,6.5273617651317,5,Z,1.3,1,2,0,False,R-P51,E,43.29,B,D,0,Medium,SUP-020,EU,Bearings & shafts,3158,4,4,0,173.16,False,52.000000000000014,12632
